response_id,model,task,sensory_count,emotional_count,tech_count
32cf2fc01b13,Pro-MiniMax-M2.5,博物馆导览讲解,10,0,0
c1eae70d6961,Pro-MiniMax-M2.5,历史场景叙事,21,0,0
be1c14173625,Pro-MiniMax-M2.5,沉浸式体验设计,16,0,18
ec3d645ebab7,Pro-MiniMax-M2.5,博物馆导览讲解,4,0,0
3988e8b5db95,Pro-MiniMax-M2.5,历史场景叙事,8,0,0
488a03b63374,Pro-MiniMax-M2.5,沉浸式体验设计,13,3,6
7f18f2e2c5e1,Pro-MiniMax-M2.5,博物馆导览讲解,8,0,1
aef942facfdf,Pro-MiniMax-M2.5,历史场景叙事,6,0,0
cca459d730f2,Pro-MiniMax-M2.5,沉浸式体验设计,11,0,11
ab4deae8e5da,Pro-MiniMax-M2.5,博物馆导览讲解,7,0,0
3c53b34f7e39,Pro-MiniMax-M2.5,历史场景叙事,8,1,0
39fe88b1ba07,Pro-MiniMax-M2.5,沉浸式体验设计,7,1,13
7a7b0c9c92e1,Pro-MiniMax-M2.5,博物馆导览讲解,8,0,0
b817832dd263,Pro-MiniMax-M2.5,历史场景叙事,10,1,0
563628c4fcfd,Pro-MiniMax-M2.5,沉浸式体验设计,23,1,17
1238eea50acc,Pro-MiniMax-M2.5,博物馆导览讲解,7,0,0
6153f26449c1,Pro-MiniMax-M2.5,历史场景叙事,14,0,0
8403ac968118,Pro-MiniMax-M2.5,沉浸式体验设计,3,1,14
726dec83c2b2,Pro-MiniMax-M2.5,博物馆导览讲解,2,1,0
60e6938e2e8b,Pro-MiniMax-M2.5,历史场景叙事,8,0,0
44f1938b701b,Pro-MiniMax-M2.5,沉浸式体验设计,13,1,8
e7429328332d,Pro-MiniMax-M2.5,博物馆导览讲解,4,2,0
e6c719ca7337,Pro-MiniMax-M2.5,历史场景叙事,13,0,0
3d49102c4e47,Pro-MiniMax-M2.5,沉浸式体验设计,18,1,5
62406ff71bd0,Pro-MiniMax-M2.5,博物馆导览讲解,6,0,1
9634724f7a77,Pro-MiniMax-M2.5,历史场景叙事,5,0,0
5a648c161d6d,Pro-MiniMax-M2.5,沉浸式体验设计,10,1,15
a5a157e2241e,Pro-MiniMax-M2.5,博物馆导览讲解,8,0,0
7ae8627eb340,Pro-MiniMax-M2.5,历史场景叙事,7,4,0
fcb6c629e132,Pro-MiniMax-M2.5,沉浸式体验设计,9,0,35
83add4584d51,Pro-MiniMax-M2.5,博物馆导览讲解,6,1,1
46d2bb0befc5,Pro-MiniMax-M2.5,历史场景叙事,5,0,0
c7002e5e2173,Pro-MiniMax-M2.5,沉浸式体验设计,12,0,12
77de3aa7b904,Pro-MiniMax-M2.5,博物馆导览讲解,4,0,0
5fd59aece559,Pro-MiniMax-M2.5,历史场景叙事,2,0,0
dcec1b50db43,Pro-MiniMax-M2.5,沉浸式体验设计,8,0,25
4d82f7260bbb,Pro-MiniMax-M2.5,博物馆导览讲解,1,1,0
2154c7251edc,Pro-MiniMax-M2.5,历史场景叙事,22,0,0
c66eebfd32d4,Pro-MiniMax-M2.5,沉浸式体验设计,12,2,40
de7026ee4ec6,Pro-MiniMax-M2.5,博物馆导览讲解,10,1,0
cbe334ecc8bf,Pro-MiniMax-M2.5,历史场景叙事,6,1,0
93c50b096bc8,Pro-MiniMax-M2.5,沉浸式体验设计,6,0,18
50dc834c20ed,Pro-MiniMax-M2.5,博物馆导览讲解,3,1,0
f09b2b14c3d2,Pro-MiniMax-M2.5,历史场景叙事,4,0,0
11001afb54dd,Pro-MiniMax-M2.5,沉浸式体验设计,18,1,22
6e015311f68f,Pro-MiniMax-M2.5,博物馆导览讲解,6,0,0
48344b8a6753,Pro-MiniMax-M2.5,历史场景叙事,5,1,0
936866e76d43,Pro-MiniMax-M2.5,沉浸式体验设计,8,1,10
4bd505ecd6df,LongCat-2.0,博物馆导览讲解,9,1,0
343a3ef6f011,LongCat-2.0,历史场景叙事,6,0,0
f6d4a52b4743,LongCat-2.0,沉浸式体验设计,6,1,15
dbcd38f11ed2,LongCat-2.0,博物馆导览讲解,10,1,0
dbecb8c3ecc1,LongCat-2.0,历史场景叙事,9,1,0
524fe16472f6,LongCat-2.0,沉浸式体验设计,3,1,17
9c9b046c6745,LongCat-2.0,博物馆导览讲解,8,1,0
03193f0a99d0,LongCat-2.0,历史场景叙事,1,0,0
445f337069ee,LongCat-2.0,沉浸式体验设计,5,0,11
69c0b21b761f,LongCat-2.0,博物馆导览讲解,9,1,0
801530c74901,LongCat-2.0,历史场景叙事,12,0,0
e228910d1828,LongCat-2.0,沉浸式体验设计,3,4,14
9863c42272d4,LongCat-2.0,博物馆导览讲解,15,0,0
bc3d087ab7a9,LongCat-2.0,历史场景叙事,8,0,0
42b6106ad25a,LongCat-2.0,沉浸式体验设计,12,1,10
a61356d1d656,LongCat-2.0,博物馆导览讲解,20,0,0
2ef549f1c8f1,LongCat-2.0,历史场景叙事,12,0,0
80d9f7b4f9fc,LongCat-2.0,沉浸式体验设计,10,1,11
81d31224dbcb,LongCat-2.0,博物馆导览讲解,6,0,0
81f275028efe,LongCat-2.0,历史场景叙事,5,0,0
24a775f603c7,LongCat-2.0,沉浸式体验设计,6,1,12
fcbbc3816039,LongCat-2.0,博物馆导览讲解,21,1,0
a34bb88c7a71,LongCat-2.0,历史场景叙事,3,1,0
f4187b648994,LongCat-2.0,沉浸式体验设计,8,0,16
36cb1f16e1c1,LongCat-2.0,博物馆导览讲解,6,2,0
339ba648f2b5,LongCat-2.0,历史场景叙事,4,1,1
d096af0add08,LongCat-2.0,沉浸式体验设计,5,1,17
a5a88255e17c,LongCat-2.0,博物馆导览讲解,14,1,0
670ddbf69535,LongCat-2.0,历史场景叙事,13,1,0
ec912398e792,LongCat-2.0,沉浸式体验设计,9,0,14
a78845cd91c6,LongCat-2.0,博物馆导览讲解,6,0,0
13f97bea9e05,LongCat-2.0,历史场景叙事,5,0,0
1a6e2a6bc57f,LongCat-2.0,沉浸式体验设计,9,0,9
95d7f1f8b1b9,LongCat-2.0,博物馆导览讲解,7,5,0
9b06c22c0b37,LongCat-2.0,历史场景叙事,20,0,0
8b9810a60c8c,LongCat-2.0,沉浸式体验设计,0,0,9
f0629e0e9de4,LongCat-2.0,博物馆导览讲解,12,0,0
cb04661dc765,LongCat-2.0,历史场景叙事,6,0,0
f25f63118557,LongCat-2.0,沉浸式体验设计,2,0,0
69b5f61a2990,LongCat-2.0,博物馆导览讲解,7,0,0
f856deede4f2,LongCat-2.0,历史场景叙事,17,0,0
4e9c1963be57,LongCat-2.0,沉浸式体验设计,8,1,6
36fcec76d984,LongCat-2.0,博物馆导览讲解,15,2,0
94dcfced6f5d,LongCat-2.0,历史场景叙事,7,1,0
0f7834aaf878,LongCat-2.0,沉浸式体验设计,6,2,17
9b22d1c74769,LongCat-2.0,博物馆导览讲解,4,0,0
a306c65a7827,LongCat-2.0,历史场景叙事,7,0,0
b3e7c767ea30,LongCat-2.0,沉浸式体验设计,3,0,7
071e5f91ff6e,LongCat-2.0,博物馆导览讲解,5,2,0
4974866150f4,LongCat-2.0,历史场景叙事,18,3,0
923828b7eec3,LongCat-2.0,沉浸式体验设计,2,0,4
619a276f040f,LongCat-2.0,博物馆导览讲解,6,1,0
05f7059d4a04,LongCat-2.0,历史场景叙事,0,0,0
ea122c5c1f9c,LongCat-2.0,沉浸式体验设计,6,2,3
12a548b58a1c,LongCat-2.0,博物馆导览讲解,14,1,0
b58f125dbc49,LongCat-2.0,历史场景叙事,6,0,0
92b3be431679,LongCat-2.0,沉浸式体验设计,9,0,10
253d5604caac,LongCat-2.0,博物馆导览讲解,7,0,0
2753689ced58,LongCat-2.0,历史场景叙事,12,0,0
00207d7fb8de,LongCat-2.0,沉浸式体验设计,5,0,17
99a5656923bb,GLM-5.2,博物馆导览讲解,4,0,0
0bae13a0591c,GLM-5.2,历史场景叙事,7,0,0
73d5ecc47fc1,GLM-5.2,沉浸式体验设计,8,1,12
e05bac8255ae,GLM-5.2,博物馆导览讲解,12,0,0
d253895dd7c0,GLM-5.2,历史场景叙事,9,0,0
2fbedd4fb1c7,GLM-5.2,沉浸式体验设计,6,2,18
99fe21e9197e,GLM-5.2,博物馆导览讲解,8,1,0
3e62a4366e81,GLM-5.2,历史场景叙事,7,2,0
35930f342d78,GLM-5.2,沉浸式体验设计,9,0,8
52dd9d2016e6,GLM-5.2,博物馆导览讲解,8,1,0
6dd4c1637922,GLM-5.2,历史场景叙事,7,3,0
5a4fb8cfe62f,GLM-5.2,沉浸式体验设计,6,1,20
c23a74d4b184,GLM-5.2,博物馆导览讲解,11,0,0
a31399471079,GLM-5.2,历史场景叙事,8,1,0
7697957d82fc,GLM-5.2,沉浸式体验设计,6,0,14
9d03510d2260,GLM-5.2,博物馆导览讲解,10,1,0
3dcfbcbec45e,GLM-5.2,历史场景叙事,7,1,0
f936a16e5a63,GLM-5.2,沉浸式体验设计,8,2,16
b856f11ad06f,GLM-5.2,博物馆导览讲解,4,0,0
78c47883be2a,GLM-5.2,历史场景叙事,5,0,0
00e0b80c36ba,GLM-5.2,沉浸式体验设计,6,0,7
243993c43b9f,GLM-5.2,博物馆导览讲解,2,3,0
68fbb0615317,GLM-5.2,历史场景叙事,14,3,0
024598a3a23e,GLM-5.2,沉浸式体验设计,12,6,14
ab325559870c,GLM-5.2,博物馆导览讲解,11,2,0
89bc1471a80b,GLM-5.2,历史场景叙事,6,0,0
4a9cd703db16,GLM-5.2,沉浸式体验设计,11,1,7
fc16051275cf,GLM-5.2,博物馆导览讲解,12,1,0
a3e6386a57ed,GLM-5.2,历史场景叙事,15,2,0
8d5b3413eb2b,GLM-5.2,沉浸式体验设计,16,0,10
1b9be9a0fdad,GLM-5.2,博物馆导览讲解,4,0,0
7ad803974610,GLM-5.2,历史场景叙事,11,3,0
936206ba36d8,GLM-5.2,沉浸式体验设计,10,2,14
ccfceeef6483,GLM-5.2,博物馆导览讲解,6,1,0
ee6a71af0cef,GLM-5.2,历史场景叙事,8,2,0
6ecb84b665c7,GLM-5.2,沉浸式体验设计,7,1,12
9bd4fa9799f0,GLM-5.2,博物馆导览讲解,7,2,0
1b709c521b37,GLM-5.2,历史场景叙事,7,1,0
ffc2aa1a0af7,GLM-5.2,沉浸式体验设计,9,3,9
7f1af979c9c2,GLM-5.2,博物馆导览讲解,8,1,0
6303a3a09ce6,GLM-5.2,历史场景叙事,15,2,0
43a93b91e3bd,GLM-5.2,沉浸式体验设计,6,1,18
8214bf438395,GLM-5.2,博物馆导览讲解,8,2,0
71af5f760b5a,GLM-5.2,历史场景叙事,6,1,0
5d66ca1a89a1,GLM-5.2,沉浸式体验设计,6,1,10
eb7df7d30515,GLM-5.2,博物馆导览讲解,8,0,0
83500679bfc9,GLM-5.2,历史场景叙事,3,1,0
e2c278f06877,GLM-5.2,沉浸式体验设计,1,0,15
4dfdcfa88b94,GLM-5.2,博物馆导览讲解,5,3,0
9cd894213f5f,GLM-5.2,历史场景叙事,6,1,0
e995b06dc380,GLM-5.2,沉浸式体验设计,10,3,10
e340e152626f,GLM-5.2,博物馆导览讲解,11,1,0
d4aa08d3c4e6,GLM-5.2,历史场景叙事,9,2,0
ef3e1d630606,GLM-5.2,沉浸式体验设计,13,2,13
9538bcd83f71,GLM-5.2,博物馆导览讲解,7,2,0
7f773a75ab9f,GLM-5.2,历史场景叙事,9,3,0
341d6c3b8941,GLM-5.2,沉浸式体验设计,9,3,21
037f9384b07b,GLM-5.2,博物馆导览讲解,2,2,0
aaeb5e648aaa,GLM-5.2,历史场景叙事,10,1,0
abf485a615a1,GLM-5.2,沉浸式体验设计,8,2,11
ee13da4b4fcf,Kimi-K2.7-Code,博物馆导览讲解,8,0,0
52e1bc514473,Kimi-K2.7-Code,历史场景叙事,16,0,0
d882b1b19515,Kimi-K2.7-Code,沉浸式体验设计,16,1,18
38064346e1de,Kimi-K2.7-Code,博物馆导览讲解,10,0,2
0b5f9ac0345c,Kimi-K2.7-Code,历史场景叙事,9,0,0
ed04cd715c97,Kimi-K2.7-Code,沉浸式体验设计,9,2,25
82306a67f1b1,Kimi-K2.7-Code,博物馆导览讲解,5,0,1
58c097d11ce3,Kimi-K2.7-Code,历史场景叙事,8,1,2
d179a0c3de34,Kimi-K2.7-Code,沉浸式体验设计,4,0,17
3d06ff4a7448,Kimi-K2.7-Code,博物馆导览讲解,7,0,0
9e83472eb61a,Kimi-K2.7-Code,历史场景叙事,12,0,0
e486c6e7dfb6,Kimi-K2.7-Code,沉浸式体验设计,8,2,33
38b1782c27df,Kimi-K2.7-Code,博物馆导览讲解,7,1,0
f2554efb01f4,Kimi-K2.7-Code,历史场景叙事,6,0,0
a0db16c903cb,Kimi-K2.7-Code,沉浸式体验设计,9,0,18
731b717edfd3,Kimi-K2.7-Code,博物馆导览讲解,6,0,0
12df62767fe8,Kimi-K2.7-Code,历史场景叙事,10,0,0
50053a1ddc00,Kimi-K2.7-Code,沉浸式体验设计,6,2,20
98bbb5ae2f1f,Kimi-K2.7-Code,博物馆导览讲解,10,0,0
0d5e6975f180,Kimi-K2.7-Code,历史场景叙事,8,1,0
c79d43dca0d0,Kimi-K2.7-Code,沉浸式体验设计,9,0,15
e8a110c48c75,Kimi-K2.7-Code,博物馆导览讲解,5,0,0
2d31ef6657da,Kimi-K2.7-Code,历史场景叙事,28,1,0
fc88a2a4e786,Kimi-K2.7-Code,沉浸式体验设计,14,2,19
fb4ca2463758,Kimi-K2.7-Code,博物馆导览讲解,4,0,0
344f7a0a8f6e,Kimi-K2.7-Code,历史场景叙事,13,1,0
8e3e97fc4388,Kimi-K2.7-Code,沉浸式体验设计,12,0,20
df1568f0e121,Kimi-K2.7-Code,博物馆导览讲解,8,0,1
c8c7e0b34268,Kimi-K2.7-Code,历史场景叙事,16,0,0
ddd704f6a22f,Kimi-K2.7-Code,沉浸式体验设计,17,2,18
6b55797e5c1e,Kimi-K2.7-Code,博物馆导览讲解,5,0,0
811172aa7162,Kimi-K2.7-Code,历史场景叙事,8,1,0
9bbb090cd60b,Kimi-K2.7-Code,沉浸式体验设计,9,0,28
36b300a024be,Kimi-K2.7-Code,博物馆导览讲解,5,0,0
ad273ebf57a2,Kimi-K2.7-Code,历史场景叙事,6,0,0
0674e0b4cb7c,Kimi-K2.7-Code,沉浸式体验设计,10,0,19
addab89174d3,Kimi-K2.7-Code,博物馆导览讲解,3,0,0
d2cbce16e60d,Kimi-K2.7-Code,历史场景叙事,7,1,0
3067b6a4fbde,Kimi-K2.7-Code,沉浸式体验设计,14,0,17
1f5a06ecbf56,Kimi-K2.7-Code,博物馆导览讲解,9,1,0
664140989dfb,Kimi-K2.7-Code,历史场景叙事,8,0,0
f73672dc7e7b,Kimi-K2.7-Code,沉浸式体验设计,16,0,25
0f1abd53a291,Kimi-K2.7-Code,博物馆导览讲解,9,0,0
2c1ce4c76cd2,Kimi-K2.7-Code,历史场景叙事,10,0,1
cc454d8115e8,Kimi-K2.7-Code,沉浸式体验设计,13,1,19
aa96288d3e0a,Kimi-K2.7-Code,博物馆导览讲解,3,0,1
1bf26613e5a5,Kimi-K2.7-Code,历史场景叙事,5,0,2
0641654b0dca,Kimi-K2.7-Code,沉浸式体验设计,5,2,16
ef6284d35b97,Kimi-K2.7-Code,博物馆导览讲解,3,0,0
472aa4de3a11,Kimi-K2.7-Code,历史场景叙事,13,0,1
0573f0e7b7c1,Kimi-K2.7-Code,沉浸式体验设计,7,0,12
54e58ad46438,Kimi-K2.7-Code,博物馆导览讲解,4,1,0
8598c5f2b347,Kimi-K2.7-Code,历史场景叙事,10,1,0
74b6737e149a,Kimi-K2.7-Code,沉浸式体验设计,19,1,22
19d1c1869f8b,Kimi-K2.7-Code,博物馆导览讲解,6,0,0
d31bf7747d13,Kimi-K2.7-Code,历史场景叙事,3,1,0
3e29796c43c5,Kimi-K2.7-Code,沉浸式体验设计,9,1,28
e5256b664bbb,Kimi-K2.7-Code,博物馆导览讲解,4,0,0
e69c93824dd9,Kimi-K2.7-Code,历史场景叙事,8,0,0
dd5c17eee93d,Kimi-K2.7-Code,沉浸式体验设计,10,0,18
31bc62d2ee50,DeepSeek-V4-Pro,博物馆导览讲解,8,0,0
5dafa582c439,DeepSeek-V4-Pro,历史场景叙事,10,0,0
1845fa9ac407,DeepSeek-V4-Pro,沉浸式体验设计,25,2,17
58293aa3914b,DeepSeek-V4-Pro,博物馆导览讲解,0,0,0
90e5e372634b,DeepSeek-V4-Pro,历史场景叙事,1,0,0
8c8fa517df5e,DeepSeek-V4-Pro,沉浸式体验设计,6,0,24
be3660243248,DeepSeek-V4-Pro,博物馆导览讲解,3,1,0
0ed8a66485a1,DeepSeek-V4-Pro,历史场景叙事,13,1,0
dcc68c3fee84,DeepSeek-V4-Pro,沉浸式体验设计,13,1,16
395d5ea14235,DeepSeek-V4-Pro,博物馆导览讲解,9,0,0
52dcb3a0766c,DeepSeek-V4-Pro,历史场景叙事,13,0,0
377950df8fa7,DeepSeek-V4-Pro,沉浸式体验设计,2,0,17
9e34d26683de,DeepSeek-V4-Pro,博物馆导览讲解,0,0,0
55b011d0cba9,DeepSeek-V4-Pro,历史场景叙事,15,1,0
e513e300c657,DeepSeek-V4-Pro,沉浸式体验设计,21,0,26
7ed6ea7742a9,DeepSeek-V4-Pro,博物馆导览讲解,5,0,0
38a051d7f647,DeepSeek-V4-Pro,历史场景叙事,3,2,0
9ca5374f46c2,DeepSeek-V4-Pro,沉浸式体验设计,14,1,12
258af0fa018c,DeepSeek-V4-Pro,博物馆导览讲解,4,0,0
4f89d900001f,DeepSeek-V4-Pro,历史场景叙事,5,0,0
37c95c712d39,DeepSeek-V4-Pro,沉浸式体验设计,9,1,6
533c9e391f60,DeepSeek-V4-Pro,博物馆导览讲解,14,1,0
2c250a8dd8aa,DeepSeek-V4-Pro,历史场景叙事,5,0,0
28931d5be4e1,DeepSeek-V4-Pro,沉浸式体验设计,12,1,20
b5fb2f8d77a8,DeepSeek-V4-Pro,博物馆导览讲解,7,0,0
5eae505c7da8,DeepSeek-V4-Pro,历史场景叙事,13,1,0
f556b0d56c7d,DeepSeek-V4-Pro,沉浸式体验设计,12,0,12
c58a2c27bc2b,DeepSeek-V4-Pro,博物馆导览讲解,13,0,0
ea0d9a2f234e,DeepSeek-V4-Pro,历史场景叙事,12,1,0
b6825e20ae08,DeepSeek-V4-Pro,沉浸式体验设计,17,1,6
e960a04dabb0,DeepSeek-V4-Pro,博物馆导览讲解,11,0,0
212fb580daf1,DeepSeek-V4-Pro,历史场景叙事,4,0,0
4a54326e593f,DeepSeek-V4-Pro,沉浸式体验设计,8,2,23
88435103f60b,DeepSeek-V4-Pro,博物馆导览讲解,5,0,0
3fc39845cc4b,DeepSeek-V4-Pro,历史场景叙事,6,1,0
fa3876e68dad,DeepSeek-V4-Pro,沉浸式体验设计,7,0,26
019b727f1b29,DeepSeek-V4-Pro,博物馆导览讲解,9,0,0
1e976ec49b85,DeepSeek-V4-Pro,历史场景叙事,7,3,0
71a0e8435e19,DeepSeek-V4-Pro,沉浸式体验设计,10,0,6
d44af3c6eadd,DeepSeek-V4-Pro,博物馆导览讲解,1,1,0
e715996641c3,DeepSeek-V4-Pro,历史场景叙事,12,0,0
66a85927db41,DeepSeek-V4-Pro,沉浸式体验设计,17,2,24
686b86a05d56,DeepSeek-V4-Pro,博物馆导览讲解,4,0,0
9b4454da2cd7,DeepSeek-V4-Pro,历史场景叙事,4,0,0
460652c426bd,DeepSeek-V4-Pro,沉浸式体验设计,13,0,18
17f8e14b80ba,DeepSeek-V4-Pro,博物馆导览讲解,4,0,0
797e924a9127,DeepSeek-V4-Pro,历史场景叙事,11,3,0
19dca2cc811f,DeepSeek-V4-Pro,沉浸式体验设计,8,2,16
8f899d8198bf,DeepSeek-V4-Pro,博物馆导览讲解,1,0,0
fb4cc3d71efa,DeepSeek-V4-Pro,历史场景叙事,5,0,1
2e6a4a559300,DeepSeek-V4-Pro,沉浸式体验设计,1,1,15
9ed373510acf,DeepSeek-V4-Pro,博物馆导览讲解,8,1,0
ec29b78df8e4,DeepSeek-V4-Pro,历史场景叙事,5,1,0
4dd00793b571,DeepSeek-V4-Pro,沉浸式体验设计,10,5,17
81763ab6629a,DeepSeek-V4-Pro,博物馆导览讲解,5,1,0
48ce77abc91a,DeepSeek-V4-Pro,历史场景叙事,10,2,0
5c4f48bafa62,DeepSeek-V4-Pro,沉浸式体验设计,12,2,22
d975e65e146f,DeepSeek-V4-Pro,博物馆导览讲解,6,1,0
a48069cae221,DeepSeek-V4-Pro,历史场景叙事,4,1,0
ef3e38ff4e13,DeepSeek-V4-Pro,沉浸式体验设计,6,0,15
0fe125070f14,DeepSeek-V4-Flash,博物馆导览讲解,4,0,0
b28fcdf2dde3,DeepSeek-V4-Flash,历史场景叙事,4,0,0
7267d6f26107,DeepSeek-V4-Flash,沉浸式体验设计,2,0,13
ac97f01510cc,DeepSeek-V4-Flash,博物馆导览讲解,10,0,0
165a982ce5ce,DeepSeek-V4-Flash,历史场景叙事,10,1,0
98513717e67d,DeepSeek-V4-Flash,沉浸式体验设计,7,1,36
6a8d64bbed68,DeepSeek-V4-Flash,博物馆导览讲解,11,2,0
957b801a6baa,DeepSeek-V4-Flash,历史场景叙事,9,2,0
88d7f41bfa89,DeepSeek-V4-Flash,沉浸式体验设计,5,0,32
fb9b4861e51e,DeepSeek-V4-Flash,博物馆导览讲解,14,1,0
a6b4f1be54f7,DeepSeek-V4-Flash,历史场景叙事,8,0,0
d1d3b91ae47c,DeepSeek-V4-Flash,沉浸式体验设计,11,3,25
98fbb5096fc9,DeepSeek-V4-Flash,博物馆导览讲解,4,1,0
fa5a0d5105ee,DeepSeek-V4-Flash,历史场景叙事,8,0,0
89ac4137cc38,DeepSeek-V4-Flash,沉浸式体验设计,25,1,22
3d7c1174f50a,DeepSeek-V4-Flash,博物馆导览讲解,10,1,0
386feaf2130f,DeepSeek-V4-Flash,历史场景叙事,6,0,0
72dc6d21a264,DeepSeek-V4-Flash,沉浸式体验设计,15,4,25
741929a917f3,DeepSeek-V4-Flash,博物馆导览讲解,10,1,0
72cc5672d037,DeepSeek-V4-Flash,历史场景叙事,5,0,0
fcef4a79bd26,DeepSeek-V4-Flash,沉浸式体验设计,12,0,26
5e825e0d4734,DeepSeek-V4-Flash,博物馆导览讲解,3,0,0
61796cd66022,DeepSeek-V4-Flash,历史场景叙事,3,1,0
8b3a22fabbc2,DeepSeek-V4-Flash,沉浸式体验设计,6,3,24
1983aceb03b3,DeepSeek-V4-Flash,博物馆导览讲解,7,1,0
41b0ba71cd9a,DeepSeek-V4-Flash,历史场景叙事,7,1,0
d5dbd76b2969,DeepSeek-V4-Flash,沉浸式体验设计,5,0,20
1ec7b7764fa3,DeepSeek-V4-Flash,博物馆导览讲解,6,1,0
7d6d8b48c2cc,DeepSeek-V4-Flash,历史场景叙事,6,0,0
ae5e8861316a,DeepSeek-V4-Flash,沉浸式体验设计,10,1,19
1df04b7e4510,DeepSeek-V4-Flash,博物馆导览讲解,7,1,0
e5e11a22ac77,DeepSeek-V4-Flash,历史场景叙事,2,0,0
5fca125aec6c,DeepSeek-V4-Flash,沉浸式体验设计,10,0,22
291072a8efa3,DeepSeek-V4-Flash,博物馆导览讲解,5,0,0
c4d09463438b,DeepSeek-V4-Flash,历史场景叙事,15,0,0
31447a665fda,DeepSeek-V4-Flash,沉浸式体验设计,13,2,27
b2ec3c0073bf,DeepSeek-V4-Flash,博物馆导览讲解,4,0,0
5e738d3d441b,DeepSeek-V4-Flash,历史场景叙事,10,0,0
4fa368983da5,DeepSeek-V4-Flash,沉浸式体验设计,3,0,16
4f57f0b94330,DeepSeek-V4-Flash,博物馆导览讲解,3,0,0
24023e7a7b93,DeepSeek-V4-Flash,历史场景叙事,7,0,0
48081087d9ad,DeepSeek-V4-Flash,沉浸式体验设计,9,1,21
27b0f89ca37d,DeepSeek-V4-Flash,博物馆导览讲解,6,1,0
ac0376be0000,DeepSeek-V4-Flash,历史场景叙事,8,0,0
d9a433526132,DeepSeek-V4-Flash,沉浸式体验设计,14,1,34
6c353635312a,DeepSeek-V4-Flash,博物馆导览讲解,2,0,1
30953f59b0a7,DeepSeek-V4-Flash,历史场景叙事,7,0,0
8f510180889c,DeepSeek-V4-Flash,沉浸式体验设计,2,1,18
52376faa7546,DeepSeek-V4-Flash,博物馆导览讲解,10,1,0
9cfa82b07d94,DeepSeek-V4-Flash,历史场景叙事,5,0,0
21c3e96a32ea,DeepSeek-V4-Flash,沉浸式体验设计,12,2,18
99b05f76a08f,DeepSeek-V4-Flash,博物馆导览讲解,4,1,0
8aabdf360433,DeepSeek-V4-Flash,历史场景叙事,8,0,0
4851479cc77f,DeepSeek-V4-Flash,沉浸式体验设计,5,2,24
82e966960243,DeepSeek-V4-Flash,博物馆导览讲解,9,1,0
8be28c9ff100,DeepSeek-V4-Flash,历史场景叙事,0,2,0
4025558f9f30,DeepSeek-V4-Flash,沉浸式体验设计,3,0,36
ad70e3724ddb,DeepSeek-V4-Flash,博物馆导览讲解,5,0,0
21256efd1075,DeepSeek-V4-Flash,历史场景叙事,9,0,0
9573846bdf53,DeepSeek-V4-Flash,沉浸式体验设计,9,1,31
33015a590925,Pro-Kimi-K2.6,博物馆导览讲解,6,0,0
ef2e6c4e1b85,Pro-Kimi-K2.6,历史场景叙事,4,0,0
db0358060837,Pro-Kimi-K2.6,沉浸式体验设计,14,0,17
6edd0c8a8d2c,Pro-Kimi-K2.6,博物馆导览讲解,0,0,0
49661fcc7198,Pro-Kimi-K2.6,历史场景叙事,6,1,0
ed512883117c,Pro-Kimi-K2.6,沉浸式体验设计,15,1,19
cef0d6c50c50,Pro-Kimi-K2.6,博物馆导览讲解,7,0,1
e96c98f712ca,Pro-Kimi-K2.6,历史场景叙事,5,0,0
2576cd8ea780,Pro-Kimi-K2.6,沉浸式体验设计,8,0,21
0554adf8c28c,Pro-Kimi-K2.6,博物馆导览讲解,6,0,1
c34f2d353cba,Pro-Kimi-K2.6,历史场景叙事,7,1,0
c30df92ca509,Pro-Kimi-K2.6,沉浸式体验设计,4,0,27
5fb2a20c9542,Pro-Kimi-K2.6,博物馆导览讲解,0,0,0
b3cbfb9bd110,Pro-Kimi-K2.6,历史场景叙事,2,0,0
509718f82f07,Pro-Kimi-K2.6,沉浸式体验设计,10,1,12
feb15378ffb6,Pro-Kimi-K2.6,博物馆导览讲解,10,3,0
628fc5693023,Pro-Kimi-K2.6,历史场景叙事,10,3,0
cf496ec86dcc,Pro-Kimi-K2.6,沉浸式体验设计,12,0,19
7113ea008876,Pro-Kimi-K2.6,博物馆导览讲解,4,0,0
3f0678ecc5e9,Pro-Kimi-K2.6,历史场景叙事,9,1,0
be90f2eea037,Pro-Kimi-K2.6,沉浸式体验设计,9,1,11
1c23c9a3d492,Pro-Kimi-K2.6,博物馆导览讲解,7,1,0
7c72c1ea1214,Pro-Kimi-K2.6,历史场景叙事,6,1,0
7371058bebd9,Pro-Kimi-K2.6,沉浸式体验设计,6,1,20
3405b909d71d,Pro-Kimi-K2.6,博物馆导览讲解,6,0,0
f7a45bd5f2af,Pro-Kimi-K2.6,历史场景叙事,9,1,0
e577a46f18f9,Pro-Kimi-K2.6,沉浸式体验设计,5,0,19
fa709ceeacad,Pro-Kimi-K2.6,博物馆导览讲解,12,0,0
a83b37bf2398,Pro-Kimi-K2.6,历史场景叙事,19,0,0
790b010c3728,Pro-Kimi-K2.6,沉浸式体验设计,13,0,15
65a9f255b3d2,Pro-Kimi-K2.6,博物馆导览讲解,5,0,0
b2eec2f8b479,Pro-Kimi-K2.6,历史场景叙事,3,0,0
1de34ea40543,Pro-Kimi-K2.6,沉浸式体验设计,8,3,16
