response_id,model,task,char_count,word_count,sentence_count,avg_sentence_length
354f234416d6,Pro-Kimi-K2.6,沉浸式体验设计,3320,926,78,42.56410256410256
3507bcd971b5,Pro-Kimi-K2.6,博物馆导览讲解,1524,409,48,31.75
c59ac7a963f3,Pro-Kimi-K2.6,历史场景叙事,1656,465,47,35.234042553191486
dad693c2cc37,Pro-Kimi-K2.6,沉浸式体验设计,3416,972,98,34.857142857142854
264a7cb2d359,Pro-Kimi-K2.6,博物馆导览讲解,1288,407,29,44.41379310344828
34065ff235bd,Pro-Kimi-K2.6,历史场景叙事,1575,468,37,42.567567567567565
ee01b34881b3,Pro-Kimi-K2.6,沉浸式体验设计,3785,1004,91,41.59340659340659
288446134a7e,Pro-Kimi-K2.6,博物馆导览讲解,1303,417,34,38.3235294117647
65448d0d9423,Pro-Kimi-K2.6,历史场景叙事,2213,660,63,35.12698412698413
070cd67602c8,Pro-Kimi-K2.6,沉浸式体验设计,3314,967,87,38.0919540229885
ff63d174c1b0,Pro-Kimi-K2.6,博物馆导览讲解,4022,459,35,114.91428571428571
c0d7286373ca,Pro-Kimi-K2.6,历史场景叙事,2528,721,73,34.63013698630137
c70f4f4591ca,Pro-Kimi-K2.6,沉浸式体验设计,3479,1028,90,38.65555555555556
059148dde2e5,Pro-Kimi-K2.6,博物馆导览讲解,1313,430,30,43.766666666666666
9fa3aeb47b85,Pro-Kimi-K2.6,历史场景叙事,1298,400,28,46.357142857142854
d8ae1a80fd7f,Pro-Kimi-K2.6,沉浸式体验设计,3035,865,95,31.94736842105263
c282529d6850,Pro-Kimi-K2.6,博物馆导览讲解,1565,481,35,44.714285714285715
c62c72dc343e,Pro-Kimi-K2.6,历史场景叙事,2320,709,70,33.142857142857146
eb4edc70655e,Pro-Kimi-K2.6,沉浸式体验设计,3532,1043,74,47.729729729729726
e140e2c53470,Pro-Kimi-K2.6,博物馆导览讲解,1139,349,34,33.5
6a853a820e2d,Pro-Kimi-K2.6,历史场景叙事,1820,547,54,33.7037037037037
e63866811c34,Pro-Kimi-K2.6,沉浸式体验设计,3082,870,103,29.92233009708738
7ffb0074d834,Pro-GLM-5.1,博物馆导览讲解,1286,390,33,38.96969696969697
292724708078,Pro-GLM-5.1,历史场景叙事,941,300,22,42.77272727272727
6555f0b57d7b,Pro-GLM-5.1,沉浸式体验设计,2199,660,57,38.578947368421055
934c77ff1aae,Pro-GLM-5.1,博物馆导览讲解,1575,459,52,30.28846153846154
f841640da9b9,Pro-GLM-5.1,历史场景叙事,1710,446,57,30.0
655bcb1d5aaa,Pro-GLM-5.1,沉浸式体验设计,2444,696,62,39.41935483870968
4ab1632c4fbd,Pro-GLM-5.1,博物馆导览讲解,1458,443,39,37.38461538461539
3f9667dc7138,Pro-GLM-5.1,历史场景叙事,2161,581,73,29.602739726027398
d0689f3c41d4,Pro-GLM-5.1,沉浸式体验设计,2353,711,61,38.57377049180328
9d98ddf28f82,Pro-GLM-5.1,博物馆导览讲解,1101,337,31,35.516129032258064
cae6dc1f7e2d,Pro-GLM-5.1,历史场景叙事,1710,512,57,30.0
83efd5d737f6,Pro-GLM-5.1,沉浸式体验设计,2144,642,57,37.6140350877193
98e861caa3e7,Pro-GLM-5.1,博物馆导览讲解,1176,345,29,40.55172413793103
b563952e3f26,Pro-GLM-5.1,历史场景叙事,1243,358,34,36.55882352941177
b16c35fa7b9e,Pro-GLM-5.1,沉浸式体验设计,2292,662,66,34.72727272727273
fb38041fd879,Pro-GLM-5.1,博物馆导览讲解,1156,355,33,35.03030303030303
53a77413e363,Pro-GLM-5.1,历史场景叙事,1701,499,48,35.4375
a4fae1137e4b,Pro-GLM-5.1,沉浸式体验设计,2539,755,57,44.54385964912281
18d0ca5c3701,Pro-GLM-5.1,博物馆导览讲解,1318,424,33,39.93939393939394
615e339e29a0,Pro-GLM-5.1,历史场景叙事,1727,503,53,32.58490566037736
d21accdb19ec,Pro-GLM-5.1,沉浸式体验设计,2417,705,58,41.672413793103445
c17220e1188f,Pro-GLM-5.1,博物馆导览讲解,1477,433,46,32.108695652173914
fb3e381ea79a,Pro-GLM-5.1,历史场景叙事,1749,531,54,32.388888888888886
dfb910161d89,Pro-GLM-5.1,沉浸式体验设计,2223,645,60,37.05
5c4d4b9ceb56,Pro-GLM-5.1,博物馆导览讲解,1407,443,34,41.38235294117647
3ca11b0b43c1,Pro-GLM-5.1,历史场景叙事,1762,557,50,35.24
1d72640f1912,Pro-GLM-5.1,沉浸式体验设计,2085,638,60,34.75
be8bb449c7c8,Pro-GLM-5.1,博物馆导览讲解,1166,326,41,28.4390243902439
b17c5c02cfab,Pro-GLM-5.1,历史场景叙事,1777,486,64,27.765625
12f41ec70c52,Pro-GLM-5.1,沉浸式体验设计,2178,623,64,34.03125
18bc4148c00f,Pro-GLM-5.1,博物馆导览讲解,1359,426,32,42.46875
b1bad842cc72,Pro-GLM-5.1,历史场景叙事,1430,440,43,33.25581395348837
74dc634e1238,Pro-GLM-5.1,沉浸式体验设计,2141,620,61,35.09836065573771
f48dafa95ac7,Pro-GLM-5.1,博物馆导览讲解,1439,429,42,34.26190476190476
8ae2ffdea2af,Pro-GLM-5.1,历史场景叙事,1880,562,54,34.81481481481482
ec272d846bda,Pro-GLM-5.1,沉浸式体验设计,2584,739,73,35.397260273972606
de131a911caa,Pro-GLM-5.1,博物馆导览讲解,949,298,26,36.5
2bf1af33b726,Pro-GLM-5.1,历史场景叙事,1309,376,57,22.964912280701753
af2792bb9d89,Pro-GLM-5.1,沉浸式体验设计,2221,656,60,37.016666666666666
4d76b5d1fdf3,Pro-GLM-5.1,博物馆导览讲解,1324,389,41,32.292682926829265
d9581c34559f,Pro-GLM-5.1,历史场景叙事,1598,460,56,28.535714285714285
381703361694,Pro-GLM-5.1,沉浸式体验设计,1915,558,58,33.01724137931034
be9dd7963519,Pro-GLM-5.1,博物馆导览讲解,1245,379,35,35.57142857142857
c358cf2ce880,Pro-GLM-5.1,历史场景叙事,1588,482,43,36.93023255813954
10f66a43b9cf,Pro-GLM-5.1,沉浸式体验设计,2189,623,58,37.741379310344826
c3b1459cff2c,Pro-GLM-5.1,博物馆导览讲解,1136,354,31,36.645161290322584
c6917cb59c8d,Pro-GLM-5.1,历史场景叙事,1450,435,42,34.523809523809526
5c58e9ddbe43,Pro-GLM-5.1,沉浸式体验设计,2466,715,68,36.26470588235294
c6c1171dd0de,Pro-GLM-5.1,博物馆导览讲解,1203,377,33,36.45454545454545
dc96785b3640,Pro-GLM-5.1,历史场景叙事,1308,401,37,35.351351351351354
9e35cfce6e6d,Pro-GLM-5.1,沉浸式体验设计,1970,602,52,37.88461538461539
9c45da050898,Pro-GLM-5.1,博物馆导览讲解,1459,435,42,34.73809523809524
f14192331a32,Pro-GLM-5.1,历史场景叙事,1518,438,46,33.0
1712be96722b,Pro-GLM-5.1,沉浸式体验设计,2708,50,51,53.09803921568628
98420142f954,Pro-GLM-5.1,博物馆导览讲解,1518,465,46,33.0
0e7717dab730,Pro-GLM-5.1,历史场景叙事,1787,551,58,30.810344827586206
0b3eb2d80230,Pro-GLM-5.1,沉浸式体验设计,2339,711,60,38.983333333333334
fc387ae150fe,Pro-GLM-5.1,博物馆导览讲解,1201,359,32,37.53125
ba9aa5715ea1,Pro-GLM-5.1,历史场景叙事,1376,428,40,34.4
02e498d7f583,Pro-GLM-5.1,沉浸式体验设计,2160,641,54,40.0
329cdb6a3ade,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
a0840358ebac,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
886c2bc99205,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
54cee666b8b6,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
c6f20720271c,Nex-N2-Pro,历史场景叙事,1431,430,65,22.015384615384615
fbd179723986,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
562295575f5d,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
59cb8e7b83e6,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
11587646057b,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
1aa4917b00b9,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
81797b7cd721,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
742298273455,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
aeef8c803367,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
1ea6d138ec36,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
e3e2aa984959,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
9bbefcc97069,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
40dcf7b89438,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
bf5787467761,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
0f10c74b036e,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
9ec6626274ab,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
bd7e47c675fc,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
bc017d35499c,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
53d7690cb429,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
9e60410c11f3,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
ee3fd7a1193e,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
20b7cf264c52,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
e7ced8903d81,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
9c63ceda0682,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
10662f5268d1,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
d974c8eaf918,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
b63d09d56828,Nex-N2-Pro,博物馆导览讲解,1143,365,28,40.82142857142857
95976cd48262,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
3648cd08ddf0,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
e08b81f3e1f4,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
fb3def0f7e33,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
cbb39fde994e,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
980b1509e285,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
d6c7accf083c,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
30620aab66f6,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
c709c2c5a121,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
f4d19c811602,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
dbf916bbc0e3,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
6e041955c5be,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
941593ce884e,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
cbfa90005336,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
5867f25a24ad,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
472f37c24663,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
c81f9a2c569a,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
e9f01b3da5b9,Nex-N2-Pro,博物馆导览讲解,1074,338,29,37.03448275862069
d29698127c5a,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
db8250895472,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
211eda708136,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
4e76a751d431,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
cbb7c259327c,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
3f64297c392a,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
231339a51527,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
449ed3518048,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
c65159440ac6,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
82cf7a1f4cff,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
45a25d0d2b5a,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
b889ff11d36b,MiniMax-M2.5,博物馆导览讲解,700,214,20,35.0
867f3be8ad93,MiniMax-M2.5,历史场景叙事,1026,315,41,25.024390243902438
02c95d59b793,MiniMax-M2.5,沉浸式体验设计,3680,897,102,36.07843137254902
d8540a0cf942,MiniMax-M2.5,博物馆导览讲解,1459,381,70,20.84285714285714
f7031a716904,MiniMax-M2.5,历史场景叙事,1118,318,40,27.95
95aaed5b9809,MiniMax-M2.5,沉浸式体验设计,3754,946,163,23.030674846625768
848a50da8a33,MiniMax-M2.5,博物馆导览讲解,1888,489,81,23.308641975308642
9c59e65798a8,MiniMax-M2.5,历史场景叙事,2391,660,93,25.70967741935484
9b5457c1f899,MiniMax-M2.5,沉浸式体验设计,3539,901,108,32.76851851851852
27a93bce51ae,MiniMax-M2.5,博物馆导览讲解,1847,480,82,22.524390243902438
9f74dbed7f13,MiniMax-M2.5,历史场景叙事,1126,338,46,24.47826086956522
3a341f99a285,MiniMax-M2.5,沉浸式体验设计,3624,1028,121,29.950413223140497
bbd0d1a21d9b,MiniMax-M2.5,博物馆导览讲解,850,261,19,44.73684210526316
0352235727f2,MiniMax-M2.5,历史场景叙事,1078,303,52,20.73076923076923
ee50ced272b3,MiniMax-M2.5,沉浸式体验设计,3421,930,135,25.340740740740742
53c0011d0d8e,MiniMax-M2.5,博物馆导览讲解,1841,491,90,20.455555555555556
57ecf0d05f1d,MiniMax-M2.5,历史场景叙事,1466,387,71,20.64788732394366
bcae5b95c245,MiniMax-M2.5,沉浸式体验设计,3707,1050,112,33.098214285714285
a69dbf92a716,MiniMax-M2.5,博物馆导览讲解,1573,474,62,25.370967741935484
2038a4e04822,MiniMax-M2.5,历史场景叙事,1343,386,47,28.574468085106382
440b43d85f71,MiniMax-M2.5,沉浸式体验设计,3348,876,148,22.62162162162162
226173715a0b,MiniMax-M2.5,博物馆导览讲解,996,298,33,30.181818181818183
b0e917a82cbf,MiniMax-M2.5,历史场景叙事,1659,478,67,24.761194029850746
603fe58763ff,MiniMax-M2.5,沉浸式体验设计,3609,919,142,25.41549295774648
b5a67c456707,MiniMax-M2.5,博物馆导览讲解,991,299,37,26.783783783783782
b07032a9b42a,MiniMax-M2.5,历史场景叙事,1277,401,44,29.022727272727273
c2fc35f8a6d1,MiniMax-M2.5,沉浸式体验设计,3618,884,80,45.225
ef0814ab2178,MiniMax-M2.5,博物馆导览讲解,1431,371,68,21.044117647058822
d7b0662f3d4e,MiniMax-M2.5,历史场景叙事,1825,496,96,19.010416666666668
7e2fdaf2f8bf,MiniMax-M2.5,沉浸式体验设计,3548,839,182,19.494505494505493
b95ca460cb16,MiniMax-M2.5,博物馆导览讲解,1535,413,65,23.615384615384617
9b9c5fd83347,MiniMax-M2.5,历史场景叙事,793,245,34,23.323529411764707
56465d797e61,MiniMax-M2.5,沉浸式体验设计,3675,1078,96,38.28125
0eb4795c3def,MiniMax-M2.5,博物馆导览讲解,1132,337,36,31.444444444444443
73d2d5cd339c,MiniMax-M2.5,历史场景叙事,1620,480,60,27.0
8ace1017241a,MiniMax-M2.5,沉浸式体验设计,3647,1003,129,28.271317829457363
cdbe741b514e,MiniMax-M2.5,博物馆导览讲解,1006,287,43,23.3953488372093
d2247366cd92,MiniMax-M2.5,历史场景叙事,1439,440,59,24.389830508474578
c5cd34513bdf,MiniMax-M2.5,沉浸式体验设计,3242,859,115,28.191304347826087
f15e214752a3,MiniMax-M2.5,博物馆导览讲解,1661,433,76,21.855263157894736
c238f8ee21fc,MiniMax-M2.5,历史场景叙事,1240,326,46,26.956521739130434
81b13b32fc4c,MiniMax-M2.5,沉浸式体验设计,7830,909,161,48.63354037267081
7bd7afaa7a32,MiniMax-M2.5,博物馆导览讲解,1198,330,42,28.523809523809526
03ffbf446b74,MiniMax-M2.5,历史场景叙事,5456,620,49,111.34693877551021
5a5d2a2bc806,MiniMax-M2.5,沉浸式体验设计,3691,1045,122,30.25409836065574
183172edfbab,MiniMax-M2.5,博物馆导览讲解,971,269,41,23.682926829268293
6b0868224e68,MiniMax-M2.5,历史场景叙事,1234,389,39,31.641025641025642
30909d991d0d,MiniMax-M2.5,沉浸式体验设计,3581,831,153,23.405228758169933
f9bebd2a2b84,MiniMax-M2.5,博物馆导览讲解,1115,340,43,25.930232558139537
8b933740be98,MiniMax-M2.5,历史场景叙事,1693,452,72,23.51388888888889
6c80f5b627f1,MiniMax-M2.5,沉浸式体验设计,3526,1044,88,40.06818181818182
f451042b5ff5,MiniMax-M2.5,博物馆导览讲解,1410,389,64,22.03125
ff41977910fd,MiniMax-M2.5,历史场景叙事,1320,377,61,21.639344262295083
69faf9a97b01,MiniMax-M2.5,沉浸式体验设计,3272,884,136,24.058823529411764
848f30762fe6,MiniMax-M2.5,博物馆导览讲解,1582,468,61,25.934426229508198
7534c5ac54d1,MiniMax-M2.5,历史场景叙事,1437,425,54,26.61111111111111
7973e292a7fd,MiniMax-M2.5,沉浸式体验设计,3662,967,113,32.4070796460177
e66ae98d2f06,MiniMax-M2.5,博物馆导览讲解,1161,300,51,22.764705882352942
bda7240c78ce,MiniMax-M2.5,历史场景叙事,2216,619,104,21.307692307692307
09504460b63b,MiniMax-M2.5,沉浸式体验设计,3761,985,137,27.452554744525546
98b93065128f,Pro-MiniMax-M2.5,博物馆导览讲解,1051,314,36,29.194444444444443
f26051dadfa7,Pro-MiniMax-M2.5,历史场景叙事,1494,419,58,25.75862068965517
2ba023d5970e,Pro-MiniMax-M2.5,沉浸式体验设计,3076,936,88,34.95454545454545
9cf4594dfd49,Pro-MiniMax-M2.5,博物馆导览讲解,1561,402,81,19.271604938271604
a7efca6ba2a2,Pro-MiniMax-M2.5,历史场景叙事,1331,356,66,20.166666666666668
98b3d3f6c94b,Pro-MiniMax-M2.5,沉浸式体验设计,3713,912,150,24.753333333333334
65a70d5a704b,Pro-MiniMax-M2.5,博物馆导览讲解,932,238,37,25.18918918918919
05ffd87b3af2,Pro-MiniMax-M2.5,历史场景叙事,2867,763,110,26.063636363636363
87da0410540f,Pro-MiniMax-M2.5,沉浸式体验设计,3676,1034,147,25.006802721088434
b27ccb8b5628,Pro-MiniMax-M2.5,博物馆导览讲解,1784,483,73,24.438356164383563
7b8fae3baf1c,Pro-MiniMax-M2.5,历史场景叙事,1755,509,73,24.041095890410958
dfbecbbeab7b,Pro-MiniMax-M2.5,沉浸式体验设计,3517,897,89,39.51685393258427
32cf2fc01b13,Pro-MiniMax-M2.5,博物馆导览讲解,2171,623,64,33.921875
c1eae70d6961,Pro-MiniMax-M2.5,历史场景叙事,3088,862,81,38.123456790123456
be1c14173625,Pro-MiniMax-M2.5,沉浸式体验设计,3371,997,124,27.18548387096774
ec3d645ebab7,Pro-MiniMax-M2.5,博物馆导览讲解,1052,282,51,20.627450980392158
3988e8b5db95,Pro-MiniMax-M2.5,历史场景叙事,1447,402,66,21.924242424242426
488a03b63374,Pro-MiniMax-M2.5,沉浸式体验设计,3415,917,127,26.88976377952756
7f18f2e2c5e1,Pro-MiniMax-M2.5,博物馆导览讲解,1352,420,36,37.55555555555556
aef942facfdf,Pro-MiniMax-M2.5,历史场景叙事,1016,335,33,30.78787878787879
cca459d730f2,Pro-MiniMax-M2.5,沉浸式体验设计,3843,1006,154,24.954545454545453
ab4deae8e5da,Pro-MiniMax-M2.5,博物馆导览讲解,1338,387,45,29.733333333333334
3c53b34f7e39,Pro-MiniMax-M2.5,历史场景叙事,1618,497,71,22.788732394366196
39fe88b1ba07,Pro-MiniMax-M2.5,沉浸式体验设计,2875,837,93,30.913978494623656
7a7b0c9c92e1,Pro-MiniMax-M2.5,博物馆导览讲解,2214,657,77,28.753246753246753
b817832dd263,Pro-MiniMax-M2.5,历史场景叙事,2733,803,97,28.175257731958762
563628c4fcfd,Pro-MiniMax-M2.5,沉浸式体验设计,3644,1100,119,30.6218487394958
1238eea50acc,Pro-MiniMax-M2.5,博物馆导览讲解,1483,395,65,22.815384615384616
6153f26449c1,Pro-MiniMax-M2.5,历史场景叙事,1515,380,83,18.253012048192772
8403ac968118,Pro-MiniMax-M2.5,沉浸式体验设计,3180,864,101,31.485148514851485
726dec83c2b2,Pro-MiniMax-M2.5,博物馆导览讲解,798,232,31,25.741935483870968
60e6938e2e8b,Pro-MiniMax-M2.5,历史场景叙事,1730,484,71,24.366197183098592
44f1938b701b,Pro-MiniMax-M2.5,沉浸式体验设计,3670,1042,104,35.28846153846154
e7429328332d,Pro-MiniMax-M2.5,博物馆导览讲解,1471,434,52,28.28846153846154
e6c719ca7337,Pro-MiniMax-M2.5,历史场景叙事,2678,692,123,21.772357723577237
3d49102c4e47,Pro-MiniMax-M2.5,沉浸式体验设计,3755,968,110,34.13636363636363
62406ff71bd0,Pro-MiniMax-M2.5,博物馆导览讲解,1260,368,50,25.2
9634724f7a77,Pro-MiniMax-M2.5,历史场景叙事,1414,379,62,22.806451612903224
5a648c161d6d,Pro-MiniMax-M2.5,沉浸式体验设计,2864,850,98,29.224489795918366
a5a157e2241e,Pro-MiniMax-M2.5,博物馆导览讲解,1669,451,74,22.554054054054053
7ae8627eb340,Pro-MiniMax-M2.5,历史场景叙事,1635,456,58,28.189655172413794
fcb6c629e132,Pro-MiniMax-M2.5,沉浸式体验设计,3953,894,143,27.643356643356643
83add4584d51,Pro-MiniMax-M2.5,博物馆导览讲解,1873,538,70,26.757142857142856
46d2bb0befc5,Pro-MiniMax-M2.5,历史场景叙事,1585,439,80,19.8125
c7002e5e2173,Pro-MiniMax-M2.5,沉浸式体验设计,3160,894,112,28.214285714285715
77de3aa7b904,Pro-MiniMax-M2.5,博物馆导览讲解,985,303,35,28.142857142857142
5fd59aece559,Pro-MiniMax-M2.5,历史场景叙事,741,214,36,20.583333333333332
dcec1b50db43,Pro-MiniMax-M2.5,沉浸式体验设计,3432,863,105,32.68571428571428
4d82f7260bbb,Pro-MiniMax-M2.5,博物馆导览讲解,1252,348,49,25.551020408163264
2154c7251edc,Pro-MiniMax-M2.5,历史场景叙事,2550,708,105,24.285714285714285
c66eebfd32d4,Pro-MiniMax-M2.5,沉浸式体验设计,3651,939,143,25.53146853146853
de7026ee4ec6,Pro-MiniMax-M2.5,博物馆导览讲解,1173,349,54,21.72222222222222
cbe334ecc8bf,Pro-MiniMax-M2.5,历史场景叙事,1476,399,65,22.70769230769231
93c50b096bc8,Pro-MiniMax-M2.5,沉浸式体验设计,3558,1012,109,32.642201834862384
50dc834c20ed,Pro-MiniMax-M2.5,博物馆导览讲解,1138,323,43,26.46511627906977
f09b2b14c3d2,Pro-MiniMax-M2.5,历史场景叙事,1081,334,33,32.75757575757576
11001afb54dd,Pro-MiniMax-M2.5,沉浸式体验设计,3654,1050,132,27.681818181818183
6e015311f68f,Pro-MiniMax-M2.5,博物馆导览讲解,842,256,36,23.38888888888889
48344b8a6753,Pro-MiniMax-M2.5,历史场景叙事,3138,899,149,21.06040268456376
936866e76d43,Pro-MiniMax-M2.5,沉浸式体验设计,2275,616,79,28.79746835443038
4bd505ecd6df,LongCat-2.0,博物馆导览讲解,1629,487,58,28.086206896551722
343a3ef6f011,LongCat-2.0,历史场景叙事,1505,436,64,23.515625
f6d4a52b4743,LongCat-2.0,沉浸式体验设计,2989,855,113,26.451327433628318
dbcd38f11ed2,LongCat-2.0,博物馆导览讲解,1728,478,76,22.736842105263158
dbecb8c3ecc1,LongCat-2.0,历史场景叙事,2449,620,138,17.746376811594203
524fe16472f6,LongCat-2.0,沉浸式体验设计,2674,658,118,22.661016949152543
9c9b046c6745,LongCat-2.0,博物馆导览讲解,2497,675,93,26.849462365591396
03193f0a99d0,LongCat-2.0,历史场景叙事,2699,702,98,27.540816326530614
445f337069ee,LongCat-2.0,沉浸式体验设计,2204,646,71,31.04225352112676
69c0b21b761f,LongCat-2.0,博物馆导览讲解,2103,608,81,25.962962962962962
801530c74901,LongCat-2.0,历史场景叙事,2205,602,105,21.0
e228910d1828,LongCat-2.0,沉浸式体验设计,2454,652,131,18.732824427480917
9863c42272d4,LongCat-2.0,博物馆导览讲解,2186,615,94,23.25531914893617
bc3d087ab7a9,LongCat-2.0,历史场景叙事,2033,566,92,22.097826086956523
42b6106ad25a,LongCat-2.0,沉浸式体验设计,3024,747,144,21.0
a61356d1d656,LongCat-2.0,博物馆导览讲解,2392,639,96,24.916666666666668
2ef549f1c8f1,LongCat-2.0,历史场景叙事,2196,641,94,23.361702127659573
80d9f7b4f9fc,LongCat-2.0,沉浸式体验设计,2864,834,112,25.571428571428573
81d31224dbcb,LongCat-2.0,博物馆导览讲解,1724,465,82,21.024390243902438
81f275028efe,LongCat-2.0,历史场景叙事,853,251,37,23.054054054054053
24a775f603c7,LongCat-2.0,沉浸式体验设计,3062,710,154,19.883116883116884
fcbbc3816039,LongCat-2.0,博物馆导览讲解,2299,627,84,27.36904761904762
a34bb88c7a71,LongCat-2.0,历史场景叙事,2099,585,90,23.322222222222223
f4187b648994,LongCat-2.0,沉浸式体验设计,2626,743,88,29.84090909090909
36cb1f16e1c1,LongCat-2.0,博物馆导览讲解,2809,816,103,27.271844660194176
339ba648f2b5,LongCat-2.0,历史场景叙事,2434,695,88,27.65909090909091
d096af0add08,LongCat-2.0,沉浸式体验设计,3022,833,116,26.051724137931036
a5a88255e17c,LongCat-2.0,博物馆导览讲解,1893,474,74,25.58108108108108
670ddbf69535,LongCat-2.0,历史场景叙事,2000,549,102,19.607843137254903
ec912398e792,LongCat-2.0,沉浸式体验设计,3167,772,170,18.629411764705882
a78845cd91c6,LongCat-2.0,博物馆导览讲解,1468,409,58,25.310344827586206
13f97bea9e05,LongCat-2.0,历史场景叙事,2063,604,90,22.92222222222222
1a6e2a6bc57f,LongCat-2.0,沉浸式体验设计,2319,677,81,28.62962962962963
95d7f1f8b1b9,LongCat-2.0,博物馆导览讲解,2289,624,91,25.153846153846153
9b06c22c0b37,LongCat-2.0,历史场景叙事,1919,499,82,23.402439024390244
8b9810a60c8c,LongCat-2.0,沉浸式体验设计,2191,604,95,23.063157894736843
f0629e0e9de4,LongCat-2.0,博物馆导览讲解,1694,492,75,22.586666666666666
cb04661dc765,LongCat-2.0,历史场景叙事,1749,506,83,21.072289156626507
f25f63118557,LongCat-2.0,沉浸式体验设计,1400,356,55,25.454545454545453
69b5f61a2990,LongCat-2.0,博物馆导览讲解,1309,358,59,22.1864406779661
f856deede4f2,LongCat-2.0,历史场景叙事,1746,442,85,20.541176470588237
4e9c1963be57,LongCat-2.0,沉浸式体验设计,1358,357,58,23.413793103448278
36fcec76d984,LongCat-2.0,博物馆导览讲解,2435,705,82,29.695121951219512
94dcfced6f5d,LongCat-2.0,历史场景叙事,2257,652,87,25.942528735632184
0f7834aaf878,LongCat-2.0,沉浸式体验设计,2733,762,84,32.535714285714285
9b22d1c74769,LongCat-2.0,博物馆导览讲解,2281,705,73,31.246575342465754
a306c65a7827,LongCat-2.0,历史场景叙事,1632,438,78,20.923076923076923
b3e7c767ea30,LongCat-2.0,沉浸式体验设计,2179,604,88,24.761363636363637
071e5f91ff6e,LongCat-2.0,博物馆导览讲解,1837,562,63,29.158730158730158
4974866150f4,LongCat-2.0,历史场景叙事,2254,674,75,30.053333333333335
923828b7eec3,LongCat-2.0,沉浸式体验设计,1930,570,62,31.129032258064516
619a276f040f,LongCat-2.0,博物馆导览讲解,1488,417,57,26.105263157894736
05f7059d4a04,LongCat-2.0,历史场景叙事,3,1,1,3.0
ea122c5c1f9c,LongCat-2.0,沉浸式体验设计,2490,677,91,27.36263736263736
12a548b58a1c,LongCat-2.0,博物馆导览讲解,2231,621,90,24.788888888888888
b58f125dbc49,LongCat-2.0,历史场景叙事,1680,482,81,20.74074074074074
